temperature,vibration,pressure,humidity,oil_quality,failure
57.85,1.64,8.57,40.02,77.95,0
50.14,1.13,5.35,29.06,78.67,0
79.88,2.56,4.32,58.79,48.5,0
70.88,1.84,7.87,25.42,65.43,0
54.52,1.22,5.61,35.11,54.68,0
54.46,5.52,7.44,78.25,67.2,1
65.97,3.22,4.94,55.52,98.3,0
90.03,6.63,0.48,48.68,49.3,1
66.88,1.36,2.66,12.4,70.35,0
51.96,0.82,6.62,43.23,48.43,0
67.05,3.87,4.12,27.53,78.07,0
66.73,8.14,5.38,43.83,70.79,1
37.64,4.83,6.7,42.14,75.71,0
69.35,11.54,5.27,32.15,55.5,1
67.23,4.33,3.71,62.59,44.46,0
78.35,4.09,4.98,59.32,36.39,0
92.19,1.89,5.16,28.11,65.17,1
83.52,4.57,4.39,68.61,74.67,0
66.77,3.92,2.92,27.76,72.11,0
56.72,2.48,4.47,69.96,78.25,0
100.88,3.16,4.86,41.84,55.3,1
70.71,3.33,2.84,38.99,63.28,0
70.17,3.05,3.62,67.34,22.78,1
69.71,8.72,3.92,42.54,62.54,1
72.38,2.57,2.21,61.46,96.33,0
68.27,3.92,5.19,25.48,68.34,0
63.12,2.49,5.36,45.43,100.0,0
63.44,5.46,4.18,52.12,72.83,0
69.61,3.94,2.95,62.95,82.97,0
63.48,2.8,5.61,55.69,77.82,0
61.45,1.31,5.82,45.67,80.0,0
71.28,4.11,5.15,52.1,70.9,0
66.94,2.73,5.06,34.08,80.35,0
88.05,3.35,5.89,54.06,55.86,0
38.19,0.54,4.86,52.17,89.14,0
83.1,7.08,3.62,33.34,93.06,0
84.95,5.64,4.89,46.85,72.11,0
45.12,7.08,4.41,56.57,58.52,0
65.89,6.37,4.89,81.66,43.29,1
65.54,4.98,6.33,62.78,71.91,0
53.11,0.64,3.2,48.38,64.65,0
60.67,8.11,5.27,49.27,53.37,1
56.67,1.18,3.12,42.82,47.29,0
91.03,2.83,3.62,46.67,46.07,1
81.23,5.27,7.36,56.64,66.11,0
85.26,5.39,5.69,56.27,73.7,0
78.66,4.93,5.24,43.72,74.42,0
56.45,2.5,2.51,28.51,100.0,0
63.71,1.98,4.65,41.79,78.11,0
75.87,9.84,1.89,32.46,85.03,1
55.33,3.4,5.06,26.77,65.1,0
78.56,3.1,3.13,54.13,39.97,0
67.12,1.72,5.84,50.18,57.41,0
65.5,4.11,5.24,31.22,97.22,0
78.53,4.0,3.18,40.13,50.13,0
75.33,3.46,5.57,49.6,66.49,0
65.67,4.45,8.14,48.86,65.88,0
83.91,7.91,4.7,51.59,92.81,0
57.03,2.01,6.32,33.57,74.82,0
77.39,3.61,1.85,50.37,75.99,1
77.12,1.88,5.7,44.29,62.38,0
66.29,4.24,4.15,56.58,24.76,1
73.91,2.08,4.6,61.12,57.95,0
54.99,2.19,5.89,90.44,64.62,1
81.09,0.15,4.63,64.64,68.11,0
67.78,3.74,2.57,46.89,52.75,0
63.73,4.57,7.29,44.43,39.67,0
82.59,8.15,2.82,30.96,78.81,1
61.55,4.67,3.74,31.33,59.25,0
53.1,2.38,5.19,49.07,64.85,0
51.32,0.1,5.21,49.54,33.8,0
77.27,0.45,5.64,85.15,60.69,1
54.63,0.26,5.2,34.08,77.9,0
91.06,8.2,6.72,32.53,70.68,1
45.02,4.22,5.74,48.75,57.61,0
90.36,2.04,3.22,37.44,55.32,1
72.53,1.1,1.1,50.84,61.66,1
68.84,1.36,5.23,37.89,71.51,0
63.46,1.98,7.2,40.72,71.34,0
74.79,6.79,3.12,51.44,75.05,0
69.55,3.43,3.43,36.5,79.79,0
83.24,0.12,5.53,39.59,67.04,0
71.37,9.28,5.72,52.93,96.07,1
71.8,0.65,6.68,45.7,76.91,0
65.64,2.02,7.46,35.4,51.62,0
69.32,6.78,5.35,37.77,71.03,0
73.69,4.54,3.61,60.64,74.63,0
49.48,2.33,3.66,49.65,78.68,0
53.82,0.42,4.18,39.58,57.31,0
78.92,1.08,6.55,57.99,29.85,1
72.05,1.23,4.25,51.54,91.09,0
67.79,3.52,6.44,65.32,63.22,0
70.22,3.98,2.71,58.29,27.24,1
74.17,3.13,5.43,62.5,60.03,0
63.52,3.4,3.87,39.9,78.35,0
60.66,0.87,5.78,31.67,45.74,0
72.35,4.23,4.62,56.58,45.5,0
58.26,6.7,6.2,56.72,60.51,0
74.9,3.09,4.35,43.43,66.91,0
49.57,3.04,4.96,29.35,54.54,0
82.35,3.71,6.21,49.6,58.38,0
75.67,6.3,4.85,50.83,79.61,0
73.07,1.26,5.09,24.63,65.26,0
81.79,7.13,6.14,50.61,38.31,0
89.99,4.55,4.88,62.26,86.37,0
82.17,3.57,2.62,25.29,61.67,0
47.91,6.53,4.14,52.94,48.65,0
54.65,0.54,2.11,64.66,61.62,0
62.5,4.81,4.63,65.59,41.16,0
70.31,4.58,5.71,16.88,65.17,0
76.21,1.16,5.19,61.31,74.87,0
61.29,4.65,7.09,40.3,54.68,0
72.24,4.21,6.92,38.56,59.47,0
60.94,3.05,5.39,82.69,54.34,1
62.66,5.66,1.41,48.3,78.07,1
53.12,2.07,6.01,39.26,60.6,0
58.92,4.18,3.84,56.99,54.5,0
53.78,3.17,6.32,70.28,67.6,0
58.29,1.96,5.47,47.6,59.99,0
82.64,4.76,5.98,36.99,62.48,0
58.61,2.98,5.75,46.37,50.52,0
101.59,0.18,8.59,61.36,76.18,1
75.92,1.0,5.78,40.34,57.72,0
72.22,5.47,3.08,61.38,59.69,0
59.7,0.45,6.61,42.89,68.37,0
78.4,4.2,4.35,17.18,100.0,0
63.09,3.64,7.02,67.8,80.02,0
71.46,2.58,7.31,50.03,52.92,0
100.72,8.39,5.93,60.81,42.43,1
68.85,3.95,3.08,49.53,70.82,0
83.79,5.39,4.31,45.56,54.45,0
61.56,4.21,7.01,56.05,60.86,0
69.58,2.92,8.0,42.69,61.7,0
91.25,3.45,5.09,72.2,63.0,1
62.48,7.15,4.59,44.54,61.12,0
91.75,6.22,3.23,72.28,56.39,1
78.49,8.38,3.25,54.07,26.42,1
63.25,4.05,5.35,9.28,68.34,0
77.59,1.31,6.05,30.15,76.14,0
81.67,2.4,2.77,57.74,48.03,0
77.46,0.53,6.24,31.22,77.97,0
51.16,5.42,7.06,24.65,70.53,0
61.27,2.04,5.95,64.26,67.18,0
67.03,4.14,7.48,21.18,68.31,0
69.11,9.66,5.53,56.67,78.31,1
77.45,2.07,5.55,39.55,74.78,0
72.13,2.06,5.52,55.53,36.58,0
53.98,7.68,7.04,49.0,88.31,0
74.56,0.48,5.81,13.9,74.98,0
77.33,6.34,4.21,40.28,47.13,0
76.72,2.03,5.64,41.34,32.81,0
82.97,0.19,5.65,51.14,43.22,0
80.01,7.76,4.68,49.78,87.46,0
75.51,5.81,6.53,41.32,62.99,0
69.16,5.8,5.14,27.99,79.17,0
50.07,4.42,6.06,52.22,100.0,0
75.16,5.0,5.76,58.07,44.22,0
72.49,0.42,3.91,49.96,43.51,0
73.26,3.78,3.53,41.71,64.69,0
54.68,1.18,3.93,39.44,70.37,0
57.03,0.03,4.88,31.23,78.8,0
82.64,4.53,7.39,48.73,48.29,0
69.53,6.4,4.93,47.88,53.06,0
78.18,2.54,5.56,57.54,89.86,0
70.34,2.97,6.31,35.66,72.29,0
70.36,0.65,4.46,46.79,70.66,0
81.26,3.52,4.38,25.26,56.99,0
63.81,5.4,6.58,39.91,88.69,0
71.15,5.48,5.85,36.57,84.11,0
64.45,4.86,4.15,60.86,64.46,0
64.79,1.95,4.38,70.6,35.04,0
66.29,1.87,5.13,27.35,81.92,0
72.67,5.49,5.49,58.62,74.62,0
64.26,5.53,6.87,55.21,66.64,0
85.07,3.07,5.8,36.76,86.07,0
59.26,2.43,3.52,33.72,73.19,0
67.76,6.42,3.82,33.53,59.63,0
64.72,2.6,5.46,39.34,83.02,0
87.36,5.36,5.21,39.62,68.96,0
72.36,3.16,3.73,42.71,81.59,0
82.38,0.88,6.58,37.35,67.54,0
52.17,7.53,1.63,57.09,75.09,1
73.2,3.8,5.5,52.63,91.61,0
80.68,1.72,2.68,42.4,90.15,0
70.99,0.02,6.32,36.91,55.38,0
82.79,0.27,4.6,36.51,81.71,0
63.79,2.57,6.12,51.58,54.03,0
86.91,8.31,4.41,45.84,79.31,1
97.59,2.04,6.99,47.98,62.61,1
65.65,7.12,2.2,57.88,37.85,0
64.65,3.17,6.32,44.19,70.21,0
87.44,0.55,4.09,65.55,83.91,0
88.95,2.32,5.56,14.96,75.86,0
63.73,0.3,5.63,25.27,49.46,0
64.96,1.36,2.91,72.15,69.85,0
66.62,1.29,6.5,39.03,62.61,0
53.87,1.26,5.59,49.44,79.61,0
58.98,7.28,5.18,63.8,83.61,0
57.95,4.03,5.58,50.15,41.69,0
60.79,1.78,5.19,58.7,66.76,0
69.58,4.05,6.25,54.23,48.77,0
72.81,1.41,4.29,59.74,68.57,0
88.61,3.18,6.25,52.4,40.04,0
58.02,10.89,5.86,55.97,63.9,1
81.81,3.97,4.74,36.3,70.1,0
67.43,2.03,7.77,52.85,23.82,1
69.41,1.33,5.68,44.39,60.18,0
78.1,0.24,5.29,43.69,38.05,0
56.53,7.64,5.86,19.81,79.94,0
74.59,7.25,4.84,38.68,30.04,0
72.0,5.38,6.8,42.98,58.64,0
75.91,0.71,4.97,68.33,88.65,0
73.47,7.27,6.23,40.81,46.16,0
99.46,4.62,3.4,49.24,51.79,1
62.35,5.14,2.31,65.63,63.65,0
63.63,4.62,5.6,26.43,65.96,0
62.52,0.27,4.42,39.26,23.18,1
63.33,0.5,4.71,58.19,60.29,0
62.35,2.22,1.49,82.04,77.49,1
84.27,5.11,7.55,15.22,100.0,0
87.05,0.05,5.16,43.24,51.29,0
63.15,3.06,7.0,54.42,59.67,0
60.01,3.06,2.91,57.62,72.31,0
75.66,5.48,5.15,78.69,50.33,1
63.37,5.19,5.61,35.32,91.67,0
77.6,0.97,5.2,41.47,64.36,0
72.44,7.12,5.35,20.58,68.97,0
51.81,0.59,2.92,46.92,74.66,0
88.57,6.23,5.48,52.67,34.2,0
91.55,2.12,3.74,76.38,69.95,1
62.65,3.91,4.07,70.56,53.65,0
65.35,4.06,5.02,67.74,49.33,0
73.43,3.99,4.47,34.57,73.26,0
74.01,5.19,4.56,51.39,85.32,0
77.9,4.48,6.69,50.84,64.98,0
94.12,5.46,4.77,52.01,92.66,1
67.88,4.66,4.4,44.36,60.76,0
60.42,0.34,4.82,61.96,34.0,0
53.45,4.17,3.33,39.66,44.03,0
61.23,2.09,5.24,49.94,92.46,0
69.6,0.73,6.08,66.8,97.08,0
91.53,2.78,5.47,77.3,71.53,1
63.79,3.96,5.05,32.57,53.9,0
72.69,4.12,5.9,53.26,59.48,0
69.8,6.14,4.17,51.82,64.22,0
84.26,6.77,5.06,63.3,65.26,0
100.32,4.34,7.1,69.5,75.04,1
63.63,4.79,4.56,40.0,71.18,0
64.13,3.74,5.91,43.87,43.55,0
82.53,5.42,5.95,46.1,44.7,0
78.18,4.72,3.86,52.18,74.79,0
92.16,3.36,6.03,57.4,57.8,1
77.01,8.88,4.09,39.37,63.55,1
65.69,2.13,5.64,72.86,65.3,0
77.09,7.14,4.07,17.56,55.25,0
83.3,0.11,5.42,27.09,67.38,0
79.85,5.53,5.19,54.12,77.42,0
76.09,7.09,5.17,42.54,62.67,0
82.8,1.27,5.41,36.51,89.69,0
84.03,3.85,4.2,59.39,93.13,0
86.59,5.29,3.25,57.19,49.79,0
77.78,4.13,5.12,63.74,72.36,0
67.99,4.45,6.65,29.47,60.69,0
71.76,3.84,5.87,57.19,51.27,0
84.48,0.76,5.67,57.03,64.33,0
60.2,9.42,4.23,29.89,26.56,1
74.42,2.24,5.28,45.59,79.0,0
65.28,4.59,3.75,59.53,80.62,0
70.34,1.88,4.36,65.13,69.13,0
85.34,2.19,5.54,42.8,82.39,0
72.29,1.19,2.28,28.52,52.42,0
70.56,0.12,7.59,67.98,14.88,1
53.68,6.23,3.0,45.6,56.33,0
78.96,1.98,7.83,16.67,43.09,0
77.75,2.21,3.74,41.41,65.19,0
95.96,0.84,3.73,61.99,90.92,1
66.31,3.74,4.4,26.71,70.32,0
72.63,1.71,4.34,46.76,60.35,0
72.99,5.98,4.09,40.09,85.0,0
88.93,4.26,4.44,44.44,95.46,0
68.86,2.07,5.14,38.46,72.99,0
73.35,5.63,3.65,52.55,53.34,0
77.29,3.52,6.26,41.66,67.22,0
72.24,3.55,7.12,54.85,67.82,0
64.64,0.16,2.08,39.49,61.6,0
72.33,3.32,7.78,61.78,88.2,0
82.88,4.3,6.16,45.19,80.21,0
57.68,6.83,5.39,26.89,44.24,0
71.6,1.62,4.14,32.16,42.26,0
61.6,9.2,5.25,27.63,55.39,1
84.34,4.89,6.35,28.48,47.11,0
51.72,0.3,8.91,25.3,56.58,0
63.29,1.39,8.29,28.71,64.98,0
74.53,7.05,2.71,44.92,61.79,0
88.79,6.61,4.69,56.08,68.08,0
69.21,3.55,5.12,24.71,58.99,0
63.34,3.87,7.02,32.93,39.87,0
92.57,0.59,4.87,57.05,47.61,1
52.62,6.8,3.87,42.63,46.02,0
43.61,1.03,5.08,19.33,50.7,0
75.28,5.61,4.42,45.57,72.31,0
63.98,6.88,6.48,50.43,57.84,0
57.75,3.62,8.58,49.71,48.27,0
78.5,5.92,6.37,78.69,63.38,1
72.93,8.12,6.43,33.7,70.23,1
63.23,4.17,6.85,61.5,69.62,0
54.64,3.06,5.68,44.63,100.0,0
80.47,3.33,4.4,52.02,54.3,0
77.8,1.64,4.55,35.23,71.74,0
68.81,1.59,6.64,34.91,84.21,0
92.16,4.61,5.43,26.24,93.16,1
57.16,3.09,3.53,22.98,60.49,0
51.69,4.32,6.96,55.07,32.63,0
61.7,0.22,3.84,36.95,59.46,0
69.45,3.27,3.31,83.18,71.39,1
72.92,6.08,3.68,37.9,100.0,0
67.11,0.7,5.46,55.09,40.01,0
74.22,3.54,6.46,45.83,64.02,0
54.98,1.14,5.38,17.62,52.78,0
87.33,0.24,4.16,24.81,81.47,0
69.01,5.52,3.79,22.34,53.89,0
83.41,2.73,6.16,67.03,37.42,0
74.11,8.06,4.86,64.48,27.96,1
75.48,4.58,5.51,73.92,69.66,0
76.84,4.83,4.79,11.69,66.41,0
75.37,0.81,5.45,24.46,74.38,0
77.71,2.54,5.59,54.07,67.43,0
85.95,1.67,8.64,33.49,70.52,0
72.36,0.84,5.6,55.41,73.33,0
78.51,5.16,4.42,38.32,50.01,0
68.92,5.66,5.26,36.78,65.0,0
87.28,4.5,3.58,17.76,74.15,0
61.88,1.43,3.56,36.35,47.84,0
91.61,4.33,6.87,50.56,33.32,1
69.52,1.28,5.46,30.18,71.25,0
52.83,6.81,6.68,46.03,61.69,0
71.54,0.25,2.56,29.3,89.1,0
61.83,0.7,3.54,33.38,76.85,0
80.09,3.79,5.45,34.43,59.29,0
62.17,4.01,3.76,51.97,40.68,0
64.65,3.32,2.86,57.87,89.23,0
47.33,0.72,3.38,72.57,79.07,0
64.57,6.33,4.52,56.69,88.18,0
40.91,0.71,5.62,50.46,82.35,0
50.99,0.21,7.57,71.62,43.06,0
79.12,3.23,3.42,49.12,73.3,0
79.43,0.34,3.5,54.22,82.16,0
75.11,6.56,2.82,59.35,66.99,0
58.4,0.55,5.86,47.61,59.17,0
69.43,7.39,5.19,43.98,56.63,0
69.96,6.09,3.55,42.5,51.24,0
56.1,6.59,3.75,36.41,63.08,0
88.04,8.22,4.81,37.56,42.46,1
80.53,3.7,4.9,60.93,32.13,0
67.35,0.97,3.44,28.55,55.1,0
70.32,3.24,5.27,47.07,54.47,0
72.5,2.08,2.94,44.64,100.0,0
45.5,1.73,5.07,23.62,89.56,0
67.03,3.88,4.73,57.57,61.33,0
61.82,2.72,5.6,24.96,64.45,0
57.98,1.62,6.82,33.82,83.93,0
66.63,2.89,4.44,43.72,64.75,0
91.57,4.87,5.0,67.35,61.61,1
77.69,5.89,2.03,52.81,60.44,0
63.15,0.51,7.96,49.66,62.4,0
76.87,2.74,2.21,65.27,44.89,0
86.79,3.15,4.88,41.04,85.65,0
81.1,0.54,1.18,74.97,60.27,1
70.72,3.2,3.76,52.55,87.65,0
62.24,3.87,7.6,47.0,84.44,0
78.38,4.8,6.72,18.05,73.46,0
74.72,3.69,6.48,59.64,87.21,0
80.74,1.3,4.71,53.06,61.27,0
77.62,8.53,7.48,41.66,54.99,1
82.59,5.57,5.39,37.43,53.34,0
63.58,4.88,6.03,75.2,66.29,1
85.81,6.01,8.97,33.05,77.55,0
72.37,4.11,6.64,50.23,71.9,0
94.9,6.72,4.9,45.52,99.51,1
61.73,3.64,5.77,55.33,74.11,0
90.83,3.5,7.11,16.16,55.09,1
72.37,5.09,5.93,55.09,67.9,0
62.18,7.44,6.17,69.0,81.22,0
64.19,7.28,6.93,16.47,56.48,0
66.16,4.98,8.8,30.77,53.61,0
75.09,4.79,3.6,53.48,85.66,0
76.27,5.24,6.05,42.99,78.95,0
63.12,5.96,5.69,55.2,65.68,0
69.71,6.75,4.42,56.17,55.71,0
95.71,2.91,4.03,48.38,59.82,1
90.73,6.8,7.48,71.44,70.35,1
75.24,4.36,3.47,56.29,78.18,0
70.46,5.13,2.89,25.11,83.66,0
71.44,6.95,4.16,55.51,68.15,0
77.36,5.37,2.33,44.51,43.29,0
57.73,5.79,3.73,53.21,91.05,0
66.91,2.53,3.42,62.52,86.28,0
49.98,7.25,5.13,69.23,82.56,0
74.79,5.24,7.17,46.26,89.63,0
77.77,3.82,4.12,57.58,79.8,0
64.2,6.25,6.3,28.8,67.09,0
88.89,9.97,6.13,38.05,45.26,1
55.29,0.58,1.67,36.56,51.0,1
52.43,1.49,4.17,60.51,58.05,0
72.69,10.21,4.44,70.91,79.03,1
82.57,4.57,5.57,92.84,93.59,1
90.21,3.98,5.86,57.92,89.92,1
64.49,3.21,5.5,61.86,56.84,0
82.94,6.52,3.66,19.04,62.7,0
69.54,10.03,4.05,18.18,40.67,1
67.93,1.84,2.75,31.97,95.02,0
80.6,3.26,5.1,26.19,38.81,0
77.83,2.62,4.45,52.68,61.86,0
51.08,5.33,5.8,71.04,89.93,0
87.72,6.56,6.05,45.18,72.07,0
86.56,7.55,4.5,35.16,75.19,0
62.49,5.42,5.42,49.58,69.46,0
74.75,9.8,4.68,34.21,33.78,1
75.93,2.06,3.33,36.85,73.03,0
73.13,1.41,3.8,42.08,76.11,0
63.4,7.17,1.6,50.82,54.87,1
61.94,3.81,4.41,20.0,78.44,0
69.69,0.06,4.11,14.56,56.67,0
84.07,2.71,3.36,32.11,89.75,0
76.52,4.14,6.23,52.84,64.24,0
65.55,1.88,5.79,26.02,75.19,0
79.26,0.96,5.83,72.51,70.35,0
35.82,2.98,6.04,57.78,78.02,0
83.79,0.84,5.0,55.04,66.96,0
49.12,5.09,4.98,57.83,77.91,0
65.65,1.36,6.25,51.4,77.76,0
56.56,3.73,6.0,52.6,42.99,0
54.46,4.8,6.54,63.63,76.77,0
83.93,3.27,4.93,60.0,56.84,0
64.39,6.23,3.52,49.51,62.17,0
74.16,0.07,5.36,73.85,60.5,0
69.44,1.75,4.13,46.16,57.71,0
75.72,2.67,5.98,38.17,90.09,0
70.92,5.28,5.43,22.75,40.28,0
54.6,4.05,5.08,34.16,15.94,1
81.96,8.86,4.41,63.03,54.93,1
64.07,1.49,6.5,44.49,61.58,0
51.32,0.01,6.39,52.19,50.45,0
64.86,7.97,4.16,46.21,47.91,0
88.01,0.08,3.16,26.96,77.48,0
80.2,5.21,5.27,40.68,67.03,0
65.82,1.05,6.78,32.49,100.0,0
65.81,1.67,3.11,38.47,50.8,0
66.14,2.56,5.71,31.69,71.9,0
94.92,5.75,3.77,52.23,75.01,1
74.58,0.45,3.47,57.19,59.81,0
75.16,4.94,6.4,45.53,45.7,0
82.36,5.41,5.98,15.16,63.29,0
72.87,0.32,4.77,24.71,74.97,0
66.89,2.93,6.18,54.69,53.03,0
67.64,7.44,6.03,33.67,60.63,0
69.14,5.13,2.77,33.68,62.71,0
69.55,2.85,5.13,46.03,50.74,0
78.73,4.54,7.12,33.2,88.25,0
70.62,1.79,5.71,13.18,67.89,0
78.79,6.28,1.08,31.13,61.39,1
69.03,6.28,3.39,38.94,79.67,0
70.94,3.8,6.49,36.68,67.75,0
46.02,4.08,4.16,55.52,86.65,0
81.0,1.0,6.68,46.33,49.21,0
74.16,0.12,8.07,45.27,75.83,0
81.98,2.56,4.64,62.35,64.57,0
35.24,3.28,4.07,21.6,89.18,0
95.06,6.16,3.49,68.47,82.39,1
68.32,5.81,6.14,69.77,70.22,0
83.3,3.96,4.1,43.27,70.39,0
57.52,6.48,4.4,39.11,63.51,0
77.35,1.14,3.34,65.14,85.39,0
57.36,6.19,4.35,41.04,55.38,0
62.51,1.52,3.94,50.3,63.92,0
92.97,6.6,2.03,49.17,76.41,1
67.71,3.47,3.74,52.34,51.66,0
72.61,1.5,6.12,28.5,46.75,0
80.44,5.33,7.02,51.6,81.35,0
75.95,5.52,4.84,31.77,39.16,0
71.81,2.36,5.05,36.02,81.75,0
74.38,2.57,5.43,58.93,58.95,0
98.84,3.1,7.94,37.45,43.2,1
69.31,1.31,3.49,35.43,89.58,0
72.41,2.41,3.11,48.06,32.62,0
82.61,6.75,4.92,65.2,85.12,0
83.27,1.44,5.59,81.07,100.0,1
84.24,8.14,4.95,62.14,95.66,1
77.66,6.93,2.95,61.94,59.45,0
56.28,7.42,6.33,44.64,92.66,0
89.6,1.87,4.79,83.39,85.49,1
56.24,0.52,5.83,47.98,50.15,0
73.63,0.78,7.33,44.47,47.45,0
60.95,2.38,2.81,50.74,69.49,0
69.23,2.43,2.42,48.97,74.8,0
73.95,2.31,5.85,25.29,83.74,0
73.86,3.0,1.95,34.54,82.93,1
75.06,0.26,4.4,50.71,69.0,0
89.36,0.9,4.14,33.16,55.98,0
75.44,2.95,5.54,54.71,81.4,0
67.07,4.39,4.0,45.54,85.3,0
81.57,1.27,5.74,59.05,67.53,0
84.27,4.23,3.4,43.14,61.59,0
55.27,3.84,3.14,52.23,56.35,0
77.17,3.62,5.03,17.82,38.35,0
78.41,1.87,5.16,20.86,51.96,0
66.43,0.17,5.44,32.95,91.03,0
86.51,7.74,7.22,49.66,65.74,0
68.2,5.08,6.92,33.28,54.32,0
71.51,6.01,5.68,55.92,64.52,0
67.92,3.29,6.21,50.8,58.4,0
70.19,3.09,5.39,38.12,72.92,0
56.84,4.73,6.77,48.36,58.63,0
52.72,1.09,5.55,38.34,64.09,0
89.13,0.71,4.17,49.73,28.34,1
59.84,1.51,3.87,37.34,47.3,0
58.1,2.36,6.73,50.95,70.57,0
44.16,1.3,4.73,65.41,62.31,0
62.33,4.33,7.88,26.46,75.5,0
54.12,3.7,3.34,34.59,69.51,0
89.7,6.98,6.88,35.21,90.27,0
82.12,9.68,4.36,49.67,12.71,1
61.74,0.34,5.61,57.56,63.92,0
97.03,3.87,3.05,18.91,76.53,1
81.78,3.86,2.24,42.25,66.45,0
66.1,3.46,7.22,45.42,60.33,0
40.01,0.79,4.34,58.23,57.1,0
97.49,1.21,6.48,31.56,53.42,1
53.33,4.1,4.02,55.95,57.08,0
50.26,1.14,6.48,49.4,48.48,0
82.27,3.9,4.36,71.61,60.21,0
99.28,2.89,3.18,77.91,50.0,1
86.61,3.85,5.97,56.94,84.75,0
76.77,1.12,6.42,41.09,49.51,0
77.14,3.89,5.96,52.36,93.31,0
80.24,1.3,4.78,53.72,82.17,0
79.11,3.9,2.38,52.9,86.22,0
73.37,6.85,3.4,51.31,64.44,0
71.25,4.15,3.95,53.01,44.57,0
69.25,4.3,4.61,60.74,34.4,0
60.95,5.54,6.7,77.97,80.09,1
66.63,0.01,4.82,17.86,63.26,0
49.68,7.8,1.84,64.5,56.94,1
68.82,0.86,1.11,47.12,76.82,1
58.14,5.7,3.96,33.15,100.0,0
56.76,5.37,4.23,24.74,65.7,0
72.16,1.24,5.53,49.58,84.93,0
86.7,6.02,2.82,45.54,62.18,0
81.02,4.74,2.93,28.82,82.38,0
51.15,8.22,5.68,44.54,66.81,1
58.12,3.98,7.0,60.55,81.32,0
81.29,3.23,2.05,68.27,76.18,0
58.21,2.21,3.85,46.91,53.44,0
67.3,0.86,6.67,46.87,40.08,0
76.6,2.7,6.4,54.34,24.44,1
58.38,2.81,3.61,62.48,72.46,0
71.26,4.16,6.74,47.75,89.31,0
53.99,0.06,5.07,50.25,75.6,0
62.78,2.9,5.99,39.01,89.87,0
73.84,4.94,3.94,42.63,95.08,0
50.88,5.19,5.44,35.46,74.19,0
75.29,1.15,3.25,29.48,24.86,1
69.76,5.27,4.18,26.93,43.99,0
76.63,2.88,4.55,32.07,52.8,0
72.69,3.04,5.21,31.04,40.06,0
86.37,2.41,8.61,49.48,35.28,0
71.5,7.23,8.84,51.72,64.32,0
64.85,3.94,4.42,38.69,44.02,0
71.47,0.33,7.22,32.41,50.69,0
76.52,4.44,3.34,77.28,69.95,1
70.59,4.36,5.6,38.38,49.34,0
70.49,6.56,3.97,36.1,66.18,0
61.58,2.73,4.32,21.4,60.05,0
62.05,3.53,8.99,52.76,84.34,0
53.17,1.89,4.42,72.29,53.36,0
90.99,4.99,4.03,42.2,40.61,1
55.07,1.54,3.5,39.8,59.31,0
61.69,1.27,3.85,49.15,100.0,0
61.38,3.33,2.87,49.61,92.65,0
80.74,0.44,5.33,7.57,94.64,0
66.46,7.51,5.31,54.71,72.55,0
84.97,8.32,5.51,73.13,68.42,1
61.92,2.37,4.98,45.84,46.89,0
73.35,0.03,4.15,43.37,73.26,0
59.98,4.34,4.01,56.92,40.56,0
95.74,2.29,5.24,55.14,61.55,1
55.75,6.44,4.92,47.6,72.31,0
73.72,1.53,4.05,56.6,54.14,0
77.61,4.86,4.57,57.31,72.79,0
74.97,3.78,7.31,27.4,55.44,0
67.78,1.81,7.96,27.77,18.14,1
68.44,4.1,4.67,25.63,78.8,0
70.53,5.7,3.9,22.3,76.38,0
68.24,3.72,4.94,57.16,54.21,0
81.57,3.74,6.7,57.19,63.42,0
96.53,1.32,4.93,51.72,100.0,1
63.31,6.36,5.53,69.93,77.83,0
53.56,6.11,4.01,40.37,53.89,0
68.94,2.47,3.25,34.65,71.33,0
100.96,3.19,6.14,46.84,75.49,1
60.36,7.04,5.29,62.13,59.24,0
89.67,0.67,5.98,36.14,61.99,0
90.13,5.01,2.43,74.13,33.64,1
63.36,2.1,7.75,43.92,62.16,0
76.83,7.95,5.38,52.69,41.87,0
89.54,3.66,2.29,47.44,43.53,0
65.45,6.65,6.48,39.05,57.21,0
67.56,1.6,4.44,58.65,73.48,0
63.02,0.38,5.05,0.0,29.52,1
57.82,2.91,4.28,39.92,58.91,0
62.21,4.16,4.85,56.93,38.71,0
55.31,2.22,4.93,23.22,100.0,0
70.41,5.4,2.49,34.49,38.53,0
60.76,2.98,6.3,37.6,63.32,0
72.81,1.7,5.17,40.05,42.83,0
51.33,4.88,5.67,35.96,71.68,0
73.97,1.29,6.22,29.72,23.95,1
80.0,2.6,5.18,43.94,90.49,0
46.08,7.38,5.5,57.08,100.0,0
74.49,7.93,2.79,50.74,85.59,0
84.73,2.06,3.75,60.4,67.16,0
55.48,4.94,5.13,41.99,57.79,0
90.07,2.12,5.28,63.89,46.63,1
75.03,2.78,5.6,25.86,42.06,0
61.54,1.99,7.11,64.67,53.6,0
69.33,0.81,4.86,61.38,74.79,0
76.7,3.74,5.54,21.34,55.43,0
70.91,4.22,5.09,52.02,61.42,0
76.47,1.82,4.63,43.11,69.71,0
58.95,6.22,4.68,43.41,82.29,0
72.03,2.41,3.82,45.99,98.75,0
53.04,1.91,4.82,35.71,35.75,0
68.67,4.82,4.67,59.08,100.0,0
59.15,0.36,4.77,45.06,89.7,0
61.17,5.77,2.39,28.13,79.1,0
